latitude,longitude,temperature,pressure,humidity,wind_direction,wind_speed,cloud_cover,precipitation
66.78161,20.610777,-11.5,1009.8,46.0,55.0,1.0,0.0,0.0
66.770731,20.924284,-11.0,1009.9,40.0,257.0,0.5,0.0,0.0
66.759264,21.237513,-11.0,1009.7,35.0,126.0,0.3,0.0,0.0
66.747208,21.550452,-8.6,1009.8,33.0,32.0,0.4,0.0,0.0
66.734565,21.863084,-7.0,1009.8,36.0,11.0,0.7,0.0,0.0
66.721337,22.175397,-7.4,1009.9,36.0,348.0,1.1,0.0,0.0
66.707523,22.487376,-6.9,1009.6,37.0,340.0,1.1,0.0,0.0
66.693124,22.799008,-7.4,1009.8,46.0,0.0,1.4,0.0,0.0
66.678143,23.110279,-8.0,1009.8,48.0,349.0,1.4,0.0,0.0
66.66258,23.421175,-6.7,1009.6,46.0,326.0,1.0,0.0,0.0
66.646437,23.731684,-8.0,1009.8,52.0,35.0,1.2,0.0,0.0
66.629714,24.041791,-8.2,1009.8,51.0,320.0,1.3,0.0,0.0
66.612412,24.351483,-8.1,1009.6,39.0,75.0,0.9,0.0,0.0
66.594534,24.660747,-11.0,1009.5,44.0,312.0,0.6,0.0,0.0
66.57608,24.969571,-6.4,1009.2,54.0,326.0,1.2,0.0,0.0
66.557052,25.277941,-8.2,1009.2,57.0,344.0,1.3,0.0,0.0
66.53745,25.585845,-7.5,1009.2,56.0,336.0,1.8,0.0,0.0
66.517278,25.893269,-5.6,1009.0,58.0,309.0,1.6,0.0,0.0
66.496536,26.200202,-6.2,1009.0,59.0,308.0,1.3,0.0,0.0
66.475225,26.506632,-6.1,1008.8,60.0,322.0,1.6,0.0,0.0
66.453347,26.812545,-7.0,1008.8,60.0,313.0,1.6,0.0,0.0
66.430904,27.11793,-6.2,1008.5,53.0,307.0,1.9,0.0,0.0
66.407898,27.422775,-6.5,1008.6,57.0,332.0,1.4,0.0,0.0
66.384329,27.727069,-6.7,1008.3,60.0,328.0,2.1,0.0,0.0
66.3602,28.030799,-6.7,1008.3,58.0,335.0,2.0,0.0,0.0
66.335513,28.333954,-7.4,1008.3,57.0,328.0,1.9,0.0,0.0
66.310269,28.636524,-7.2,1008.2,58.0,322.0,2.2,0.0,0.0
66.28447,28.938496,-7.1,1008.1,57.0,323.0,2.4,0.0,0.0
66.258117,29.23986,-6.0,1007.9,53.0,321.0,2.1,0.0,0.0
66.231214,29.540606,-5.5,1007.8,52.0,322.0,2.1,0.0,0.0
66.203761,29.840721,-5.9,1007.7,50.0,320.0,2.6,0.0,0.0
66.17576,30.140197,-5.6,1007.5,51.0,313.0,2.1,0.0,0.0
66.147214,30.439022,-4.6,1007.2,44.0,307.0,2.1,0.0,0.0
66.118124,30.737187,-5.4,1007.2,52.0,106.0,1.1,0.0,0.0
66.088492,31.034682,-14.9,1007.3,65.0,200.0,0.5,0.0,0.0
66.058321,31.331496,-5.1,1007.1,60.0,315.0,2.0,0.0,0.0
66.027613,31.62762,-4.1,1006.9,57.0,328.0,2.1,0.0,0.0
65.996369,31.923045,-4.7,1006.8,58.0,333.0,2.5,0.0,0.0
65.964591,32.217761,-3.7,1006.7,57.0,319.0,2.4,0.0,0.0
65.932283,32.51176,-3.5,1006.5,56.0,326.0,2.8,0.0,0.0
65.899445,32.805032,-3.5,1006.4,57.0,317.0,1.9,0.0,0.0
65.86608,33.097568,-4.0,1006.5,61.0,300.0,2.2,0.0,0.0
65.832191,33.389361,-3.0,1006.2,60.0,314.0,2.6,0.0,0.0
65.868511,-4.173789,1.3,1017.9,63.0,6.0,13.1,6.0,0.0
65.903806,-3.882658,1.3,1017.6,60.0,12.0,12.8,5.0,0.0
65.938579,-3.590752,1.3,1017.2,60.0,10.0,12.5,4.0,0.0
65.972829,-3.29808,1.3,1016.8,60.0,10.0,12.6,3.0,0.0
66.006553,-3.00465,1.4,1016.4,62.0,5.0,14.0,5.0,0.0
66.039749,-2.710472,1.0,1016.2,64.0,7.0,15.1,6.0,0.0
66.072415,-2.415553,0.8,1015.8,66.0,12.0,15.7,7.0,0.1
66.104548,-2.119902,0.9,1015.2,65.0,2.0,16.9,7.0,0.1
66.136147,-1.82353,0.9,1014.8,65.0,358.0,16.0,7.0,0.1
66.16721,-1.526444,1.4,1014.4,65.0,4.0,17.2,8.0,0.0
66.197734,-1.228655,1.0,1013.8,64.0,5.0,16.6,8.0,0.3
66.227717,-0.930172,1.4,1013.3,63.0,360.0,17.8,8.0,0.5
66.257156,-0.631005,1.6,1012.6,64.0,357.0,15.8,8.0,0.5
66.286052,-0.331164,1.6,1012.3,67.0,24.0,15.7,8.0,0.4
66.3144,-0.030659,1.4,1011.9,65.0,5.0,15.5,8.0,0.3
66.342199,0.270499,2.0,1011.2,61.0,0.0,15.5,8.0,0.2
66.369447,0.5723,2.8,1010.5,65.0,11.0,17.8,7.0,0.0
66.396142,0.874733,2.3,1010.3,75.0,14.0,18.2,8.0,0.2
66.422283,1.177788,2.3,1009.8,70.0,18.0,18.9,7.0,0.1
66.447867,1.481453,2.8,1009.1,69.0,8.0,18.3,7.0,0.0
66.472893,1.785717,3.1,1008.7,69.0,14.0,18.2,7.0,0.0
66.497359,2.090569,3.3,1008.2,70.0,11.0,17.6,8.0,0.0
66.521262,2.395997,3.4,1007.7,74.0,10.0,18.6,8.0,0.0
66.544602,2.70199,3.5,1007.1,71.0,13.0,18.3,8.0,0.0
66.567377,3.008535,3.4,1006.7,67.0,13.0,19.6,8.0,0.2
66.589584,3.315621,2.8,1006.2,70.0,11.0,21.5,8.0,0.3
66.611223,3.623236,3.3,1005.3,76.0,3.0,21.3,8.0,0.3
66.632292,3.931367,1.8,1005.1,77.0,26.0,12.9,8.0,0.2
66.652789,4.240002,1.9,1004.8,73.0,26.0,13.0,8.0,0.2
66.672712,4.549128,1.9,1004.4,66.0,33.0,13.4,7.0,0.0
66.692061,4.858732,1.9,1004.0,61.0,42.0,14.1,7.0,0.1
66.710833,5.168803,1.6,1003.9,58.0,49.0,14.6,6.0,0.0
66.729028,5.479326,0.8,1003.9,57.0,56.0,13.8,7.0,0.1
66.746644,5.790288,0.3,1004.0,56.0,46.0,12.7,8.0,0.5
66.763679,6.101677,0.1,1004.1,57.0,51.0,13.2,8.0,0.8
66.780133,6.413479,-0.5,1004.1,58.0,72.0,11.3,8.0,1.0
66.796004,6.72568,0.3,1003.8,56.0,79.0,11.1,8.0,0.9
66.81129,7.038267,0.1,1003.9,56.0,75.0,11.1,8.0,0.6
66.825992,7.351225,-0.1,1004.1,60.0,68.0,10.1,8.0,0.3
66.840107,7.664542,-0.2,1004.0,64.0,64.0,9.3,8.0,0.2
66.853635,7.978204,-0.5,1003.9,60.0,63.0,8.1,8.0,0.1
66.866574,8.292195,-0.5,1003.8,59.0,52.0,5.9,7.0,0.1
66.878924,8.606503,-0.4,1003.7,57.0,52.0,5.5,7.0,0.1
66.890683,8.921112,-0.1,1003.6,56.0,48.0,5.2,8.0,0.0
66.901851,9.236008,0.1,1003.6,57.0,45.0,5.9,8.0,0.1
66.912427,9.551178,0.3,1003.5,58.0,51.0,6.0,8.0,0.4
66.922409,9.866606,0.0,1003.6,60.0,58.0,5.7,8.0,0.8
66.931798,10.182277,-0.1,1003.6,62.0,93.0,7.7,8.0,0.8
66.940593,10.498178,-0.2,1003.4,68.0,54.0,4.4,8.0,0.6
66.948792,10.814294,0.6,1003.5,73.0,116.0,6.7,8.0,0.0
66.956395,11.130609,0.1,1003.6,75.0,131.0,7.1,8.0,0.0
66.963402,11.447108,-0.2,1003.8,71.0,143.0,6.9,8.0,0.0
66.969812,11.763777,-0.4,1003.9,69.0,152.0,7.4,8.0,0.0
66.975624,12.080602,-0.6,1004.1,65.0,159.0,7.1,8.0,0.0
66.980838,12.397566,-0.7,1004.3,62.0,170.0,6.3,8.0,0.0
66.985454,12.714654,-0.5,1004.4,58.0,168.0,5.9,8.0,0.0
66.989472,13.031852,-0.5,1004.5,55.0,170.0,4.7,8.0,0.0
66.99289,13.349145,-0.6,1004.6,56.0,55.0,3.1,8.0,0.0
66.995709,13.666517,-0.2,1004.5,51.0,29.0,4.2,8.0,0.0
66.997928,13.983953,0.1,1004.4,50.0,111.0,0.8,8.0,0.0
66.999548,14.301437,-7.4,1005.1,57.0,143.0,3.9,7.0,0.0
67.000568,14.618955,-3.0,1005.1,61.0,130.0,2.8,7.0,0.0
67.000988,14.936492,-7.5,1006.1,60.0,162.0,6.3,7.0,0.0
67.000808,15.254031,-5.5,1006.3,63.0,167.0,4.6,7.0,0.0
67.000028,15.571559,-12.2,1007.1,69.0,89.0,8.2,7.0,0.0
66.998648,15.889059,-10.5,1008.0,74.0,121.0,6.9,7.0,0.0
66.996669,16.206516,-14.5,1008.9,74.0,111.0,6.3,7.0,0.0
66.99409,16.523915,-10.1,1008.9,75.0,136.0,3.2,6.0,0.0
66.990911,16.841241,-18.2,1009.3,80.0,163.0,2.3,5.0,0.0
66.987133,17.158479,-13.7,1009.3,80.0,146.0,2.4,4.0,0.0
66.982757,17.475613,-15.9,1009.7,63.0,125.0,1.0,4.0,0.0
66.977782,17.792629,-9.6,1009.5,57.0,223.0,0.8,4.0,0.0
66.972208,18.109511,-13.4,1009.7,55.0,199.0,1.4,3.0,0.0
66.966037,18.426244,-10.2,1009.7,52.0,173.0,1.2,1.0,0.0
66.959269,18.742813,-8.7,1009.6,54.0,235.0,1.0,1.0,0.0
66.951905,19.059204,-8.9,1009.7,60.0,173.0,1.1,0.0,0.0
66.943944,19.3754,-10.4,1009.8,63.0,212.0,1.3,0.0,0.0
66.935387,19.691389,-8.9,1009.7,63.0,176.0,1.4,0.0,0.0
66.926236,20.007154,-10.7,1009.8,62.0,155.0,1.1,0.0,0.0
66.916491,20.322681,-13.0,1009.9,61.0,97.0,0.4,0.0,0.0
66.906152,20.637956,-11.7,1009.9,56.0,205.0,0.6,0.0,0.0
66.895221,20.952963,-10.7,1009.9,45.0,244.0,1.1,0.0,0.0
66.883698,21.267689,-7.6,1009.7,38.0,155.0,0.3,0.0,0.0
66.871585,21.582119,-7.7,1009.9,37.0,58.0,0.5,0.0,0.0
66.858881,21.896239,-7.6,1010.0,36.0,325.0,0.8,0.0,0.0
66.845589,22.210034,-7.2,1009.9,34.0,287.0,0.9,0.0,0.0
66.831708,22.52349,-7.4,1009.8,34.0,12.0,1.1,0.0,0.0
66.817241,22.836594,-7.9,1010.0,45.0,2.0,1.3,0.0,0.0
66.802188,23.149331,-8.1,1009.9,51.0,335.0,1.3,0.0,0.0
66.786551,23.461688,-6.9,1009.6,47.0,359.0,1.1,0.0,0.0
66.77033,23.773651,-7.7,1009.8,50.0,39.0,1.2,0.0,0.0
66.753527,24.085207,-8.6,1009.8,54.0,291.0,1.5,0.0,0.0
66.736144,24.396341,-7.0,1009.5,43.0,322.0,0.9,0.0,0.0
66.71818,24.707042,-6.9,1009.4,41.0,310.0,1.1,0.0,0.0
66.699639,25.017295,-5.4,1009.1,57.0,329.0,1.4,0.0,0.0
66.680521,25.327087,-6.0,1009.1,58.0,5.0,1.3,0.0,0.0
66.660827,25.636406,-6.6,1009.1,56.0,323.0,1.7,0.0,0.0
66.640559,25.945239,-6.2,1008.9,57.0,317.0,1.9,0.0,0.0
66.619719,26.253573,-6.4,1008.8,60.0,317.0,1.3,0.0,0.0
66.598308,26.561396,-6.5,1008.7,61.0,306.0,1.7,0.0,0.0
66.576328,26.868695,-6.5,1008.6,57.0,302.0,1.7,0.0,0.0
66.55378,27.175458,-5.4,1008.4,48.0,309.0,2.0,0.0,0.0
66.530666,27.481673,-6.5,1008.6,54.0,295.0,0.9,0.0,0.0
66.506988,27.787328,-6.6,1008.6,63.0,346.0,1.9,0.0,0.0
66.482747,28.092412,-7.5,1008.4,59.0,321.0,2.0,0.0,0.0
66.457945,28.396913,-7.2,1008.4,57.0,330.0,1.9,0.0,0.0
66.432584,28.700819,-9.5,1008.3,55.0,319.0,2.5,0.0,0.0
66.406665,29.004119,-6.2,1008.1,54.0,323.0,2.0,0.0,0.0
66.380192,29.306802,-6.0,1008.0,56.0,323.0,1.8,0.0,0.0
66.353164,29.608857,-6.4,1007.9,51.0,321.0,2.5,0.0,0.0
66.325585,29.910274,-6.0,1007.6,52.0,306.0,2.4,0.0,0.0
66.297456,30.211041,-5.0,1007.3,50.0,304.0,1.9,0.0,0.0
66.26878,30.511149,-3.6,1007.1,50.0,304.0,1.9,0.0,0.0
66.239558,30.810587,-3.9,1007.1,56.0,14.0,1.3,0.0,0.0
66.209792,31.109344,-7.1,1007.2,63.0,323.0,1.5,0.0,0.0
66.179484,31.407412,-5.0,1007.0,53.0,317.0,2.1,0.0,0.0
66.148637,31.70478,-4.7,1006.9,55.0,321.0,2.3,0.0,0.0
66.117252,32.001439,-4.0,1006.8,59.0,315.0,2.1,0.0,0.0
66.085332,32.29738,-4.6,1006.7,56.0,319.0,3.0,0.0,0.0
66.052879,32.592592,-3.1,1006.5,55.0,305.0,2.7,0.0,0.0
66.019894,32.887068,-3.9,1006.3,56.0,319.0,2.4,0.0,0.0
65.986381,33.180799,-4.2,1006.3,59.0,305.0,2.2,0.0,0.0
65.952342,33.473775,-3.4,1006.2,59.0,301.0,2.4,0.0,0.0
65.988244,-4.261818,1.3,1018.2,62.0,12.0,12.1,6.0,0.0
66.023694,-3.96952,1.3,1017.8,60.0,10.0,13.1,5.0,0.0
66.058622,-3.676437,1.4,1017.5,61.0,10.0,13.3,4.0,0.0
66.093024,-3.382577,1.4,1017.1,61.0,9.0,13.6,4.0,0.0
66.126898,-3.087948,1.4,1016.7,62.0,8.0,14.3,5.0,0.0
66.160243,-2.792561,1.4,1016.3,65.0,8.0,14.8,6.0,0.0
66.193056,-2.496422,0.8,1016.0,63.0,10.0,14.1,7.0,0.0
66.225334,-2.199542,0.9,1015.5,63.0,2.0,15.8,7.0,0.1
66.257076,-1.90193,0.8,1015.0,67.0,356.0,15.2,7.0,0.1
66.288279,-1.603594,1.3,1014.6,68.0,6.0,16.8,7.0,0.0
66.318942,-1.304545,1.3,1014.2,68.0,12.0,19.0,8.0,0.2
66.349061,-1.004792,1.0,1013.8,70.0,360.0,18.6,8.0,0.5
66.378636,-0.704346,1.3,1012.8,69.0,348.0,16.5,8.0,0.5
66.407663,-0.403216,1.3,1012.4,66.0,22.0,13.9,8.0,0.4
66.436141,-0.101412,1.4,1011.9,63.0,16.0,14.2,8.0,0.3
66.464069,0.201055,1.6,1011.3,65.0,1.0,13.7,8.0,0.3
66.491443,0.504173,2.8,1010.9,67.0,14.0,18.3,7.0,0.1
66.518261,0.807933,2.8,1010.4,71.0,15.0,18.6,7.0,0.0
66.544523,1.112324,2.8,1010.0,67.0,13.0,18.9,7.0,0.1
66.570227,1.417334,2.8,1009.5,68.0,13.0,17.9,7.0,0.0
66.595369,1.722952,2.9,1009.2,71.0,12.0,18.0,7.0,0.0
66.619949,2.029166,3.1,1008.5,69.0,10.0,18.0,7.0,0.0
66.643964,2.335965,3.3,1008.1,63.0,14.0,18.3,8.0,0.0
66.667414,2.643336,3.4,1007.5,63.0,12.0,18.1,8.0,0.0
66.690295,2.951269,3.3,1007.1,64.0,17.0,19.5,8.0,0.3
66.712607,3.25975,2.6,1006.6,70.0,20.0,20.9,8.0,0.5
66.734348,3.568768,3.0,1006.0,74.0,11.0,20.6,8.0,0.4
66.755517,3.87831,1.9,1005.8,79.0,24.0,13.6,8.0,0.3
66.776111,4.188364,1.9,1005.5,82.0,24.0,13.6,8.0,0.2
66.796129,4.498916,1.8,1005.2,78.0,28.0,13.4,7.0,0.2
66.815569,4.809953,1.9,1004.6,69.0,39.0,13.6,7.0,0.1
66.834431,5.121464,1.9,1004.2,62.0,48.0,14.1,6.0,0.0
66.852713,5.433434,1.5,1004.3,58.0,48.0,13.2,6.0,0.0
66.870413,5.74585,1.0,1004.3,57.0,54.0,12.5,7.0,0.0
66.887529,6.058699,0.8,1004.4,57.0,63.0,12.4,7.0,0.4
66.904062,6.371967,0.3,1004.4,56.0,57.0,10.7,8.0,0.7
66.920009,6.68564,0.0,1004.2,57.0,63.0,8.0,8.0,0.8
66.935369,6.999706,0.5,1004.1,58.0,82.0,9.9,8.0,0.7
66.950142,7.314149,0.3,1004.2,59.0,85.0,9.9,8.0,0.4
66.964325,7.628955,-0.1,1004.4,60.0,80.0,8.5,8.0,0.2
66.977918,7.944111,-0.4,1004.3,59.0,72.0,6.1,8.0,0.0
66.99092,8.259603,-0.2,1004.2,57.0,62.0,4.7,8.0,0.0
67.003329,8.575415,0.0,1004.2,56.0,53.0,4.7,7.0,0.0
67.015145,8.891534,0.3,1004.0,53.0,41.0,4.7,8.0,0.0
67.026367,9.207944,0.6,1003.8,53.0,37.0,5.1,8.0,0.0
67.036995,9.524632,0.9,1003.7,54.0,31.0,5.3,8.0,0.1
67.047026,9.841582,0.5,1003.7,53.0,55.0,7.5,8.0,0.4
67.05646,10.15878,0.8,1003.6,52.0,54.0,9.0,8.0,0.5
67.065298,10.47621,0.9,1003.7,53.0,50.0,7.2,8.0,0.3
67.073537,10.793858,1.1,1003.6,60.0,72.0,7.0,8.0,0.0
67.081177,11.111709,0.5,1003.6,66.0,116.0,5.5,8.0,0.0
67.088218,11.429747,0.1,1003.8,71.0,140.0,5.8,8.0,0.0
67.094659,11.747958,-0.1,1003.9,69.0,160.0,6.4,8.0,0.0
67.1005,12.066326,-0.4,1004.1,66.0,162.0,6.2,8.0,0.0
67.10574,12.384836,-0.5,1004.3,62.0,171.0,5.7,8.0,0.0
67.110378,12.703473,-0.4,1004.4,61.0,170.0,5.6,7.0,0.0
67.114415,13.02222,-0.4,1004.6,58.0,175.0,4.3,7.0,0.0
67.11785,13.341064,-0.6,1004.7,58.0,77.0,3.3,7.0,0.0
67.120683,13.659988,-0.7,1004.7,53.0,54.0,3.9,7.0,0.0
67.122913,13.978978,-0.2,1004.7,47.0,38.0,2.2,7.0,0.0
67.124541,14.298016,-0.2,1004.8,51.0,119.0,2.2,6.0,0.0
67.125566,14.617089,-7.1,1005.3,56.0,151.0,5.6,6.0,0.0
67.125988,14.936181,-3.5,1005.7,59.0,149.0,4.0,6.0,0.0
67.125807,15.255275,-5.4,1006.1,60.0,142.0,3.5,6.0,0.0
67.125023,15.574358,-9.5,1006.9,64.0,120.0,8.5,7.0,0.0
67.123637,15.893412,-10.4,1007.8,70.0,142.0,6.3,7.0,0.0
67.121648,16.212423,-12.4,1008.3,74.0,103.0,8.3,6.0,0.0
67.119056,16.531375,-16.9,1009.4,77.0,2.0,0.3,6.0,0.0
67.115862,16.850253,-14.7,1009.3,82.0,158.0,3.9,5.0,0.0
67.112065,17.169041,-12.7,1009.3,77.0,100.0,2.8,4.0,0.0
67.107667,17.487724,-11.5,1009.4,67.0,122.0,2.6,3.0,0.0
67.102668,17.806286,-13.6,1009.7,64.0,251.0,1.3,3.0,0.0
67.097068,18.124713,-13.2,1009.5,57.0,212.0,1.5,2.0,0.0
67.090867,18.442988,-10.4,1009.7,56.0,156.0,1.2,1.0,0.0
67.084065,18.761097,-10.2,1009.6,65.0,231.0,1.4,1.0,0.0
67.076665,19.079025,-11.7,1009.5,63.0,201.0,2.4,0.0,0.0
67.068665,19.396756,-8.6,1009.4,60.0,197.0,1.6,0.0,0.0
67.060067,19.714275,-13.0,1009.7,61.0,88.0,1.2,0.0,0.0
67.050871,20.031568,-8.9,1009.6,59.0,203.0,1.3,0.0,0.0
67.041079,20.348619,-9.2,1009.6,58.0,226.0,1.5,0.0,0.0
67.03069,20.665413,-9.0,1009.6,57.0,210.0,1.5,0.0,0.0
67.019706,20.981936,-8.4,1009.5,48.0,187.0,0.9,0.0,0.0
67.008127,21.298173,-9.1,1009.9,40.0,121.0,0.5,0.0,0.0
66.995955,21.61411,-7.6,1009.9,39.0,245.0,0.6,0.0,0.0
66.98319,21.929731,-8.1,1009.9,36.0,326.0,0.4,0.0,0.0
66.969833,22.245023,-7.6,1009.7,34.0,312.0,0.5,0.0,0.0
66.955886,22.559972,-7.6,1009.9,35.0,359.0,0.8,0.0,0.0
66.941349,22.874562,-7.7,1010.0,43.0,330.0,1.2,0.0,0.0
66.926224,23.18878,-8.1,1009.9,50.0,301.0,1.1,0.0,0.0
66.910511,23.502612,-6.9,1009.7,43.0,5.0,1.1,0.0,0.0
66.894213,23.816044,-8.0,1009.9,39.0,0.0,1.0,0.0,0.0
66.877329,24.129062,-8.4,1009.8,53.0,302.0,1.6,0.0,0.0
66.859862,24.441653,-6.1,1009.3,49.0,286.0,1.1,0.0,0.0
66.841813,24.753803,-5.5,1009.2,48.0,303.0,1.3,0.0,0.0
66.823184,25.065499,-7.6,1009.2,59.0,332.0,1.6,0.0,0.0
66.803974,25.376727,-6.2,1009.2,60.0,319.0,1.4,0.0,0.0
66.784187,25.687475,-7.5,1009.1,59.0,315.0,1.6,0.0,0.0
66.763823,25.997729,-6.4,1008.9,58.0,303.0,1.9,0.0,0.0
66.742885,26.307477,-6.9,1008.7,59.0,330.0,1.6,0.0,0.0
66.721372,26.616706,-7.1,1008.6,59.0,330.0,1.8,0.0,0.0
66.699289,26.925404,-7.5,1008.5,56.0,317.0,1.8,0.0,0.0
66.676635,27.233557,-7.1,1008.4,49.0,330.0,1.7,0.0,0.0
66.653412,27.541155,-7.7,1008.6,51.0,119.0,0.9,0.0,0.0
66.629623,27.848184,-6.2,1008.5,61.0,305.0,1.6,0.0,0.0
66.605268,28.154634,-6.4,1008.4,59.0,329.0,1.5,0.0,0.0
66.580351,28.460491,-8.5,1008.4,56.0,319.0,2.0,0.0,0.0
66.554872,28.765746,-8.2,1008.2,55.0,313.0,2.0,0.0,0.0
66.528833,29.070385,-6.4,1008.0,54.0,328.0,1.9,0.0,0.0
66.502237,29.374399,-9.7,1008.1,53.0,317.0,2.3,0.0,0.0
66.475085,29.677776,-7.4,1007.8,52.0,303.0,2.6,0.0,0.0
66.447379,29.980504,-6.0,1007.4,51.0,299.0,2.1,0.0,0.0
66.41912,30.282574,-5.4,1007.2,48.0,316.0,2.3,0.0,0.0
66.390313,30.583975,-3.4,1007.1,50.0,317.0,1.8,0.0,0.0
66.360957,30.884696,-4.1,1007.1,54.0,313.0,1.7,0.0,0.0
66.331055,31.184728,-5.2,1007.1,54.0,303.0,1.6,0.0,0.0
66.300609,31.48406,-5.0,1007.0,52.0,301.0,2.4,0.0,0.0
66.269622,31.782682,-12.1,1006.9,58.0,310.0,2.7,0.0,0.0
66.238096,32.080585,-5.1,1006.8,58.0,285.0,2.8,0.0,0.0
66.206031,32.377759,-4.1,1006.6,53.0,291.0,2.5,0.0,0.0
66.173432,32.674195,-3.5,1006.4,53.0,315.0,2.4,0.0,0.0
66.1403,32.969884,-3.4,1006.3,55.0,323.0,2.6,0.0,0.0
66.106637,33.264817,-3.0,1006.2,56.0,318.0,2.4,0.0,0.0
66.072446,33.558985,-3.4,1006.2,58.0,315.0,2.7,0.0,0.0
66.107925,-4.350677,1.3,1018.4,63.0,10.0,12.0,6.0,0.0
66.143533,-4.057203,1.3,1018.1,61.0,11.0,12.6,5.0,0.0
66.178616,-3.762934,1.3,1017.7,62.0,9.0,13.1,4.0,0.0
66.213172,-3.467877,1.4,1017.3,64.0,10.0,13.5,4.0,0.0
66.247199,-3.172041,1.4,1016.9,68.0,9.0,14.3,5.0,0.0
66.280694,-2.875435,1.4,1016.5,64.0,8.0,14.6,5.0,0.0
66.313655,-2.578067,1.4,1016.2,62.0,8.0,15.0,6.0,0.0
66.346079,-2.279948,1.4,1015.7,63.0,6.0,14.4,6.0,0.1
66.377965,-1.981086,1.3,1015.2,67.0,7.0,14.5,6.0,0.1
66.40931,-1.68149,1.3,1014.9,71.0,8.0,15.7,7.0,0.0
66.440113,-1.381171,1.3,1014.5,76.0,11.0,16.3,7.0,0.1
66.47037,-1.080138,0.9,1014.1,76.0,3.0,16.3,8.0,0.4
66.50008,-0.778401,0.8,1013.3,70.0,359.0,14.2,8.0,0.5
66.529241,-0.475971,1.8,1012.6,67.0,4.0,17.2,8.0,0.4
66.557851,-0.172857,2.3,1012.0,70.0,17.0,16.2,8.0,0.3
66.585907,0.130929,2.5,1011.7,72.0,13.0,16.8,8.0,0.3
66.613408,0.435377,2.5,1011.3,67.0,18.0,17.4,7.0,0.2
66.640352,0.740475,2.6,1010.9,63.0,16.0,18.2,7.0,0.0
66.666736,1.046213,2.6,1010.4,62.0,13.0,18.7,7.0,0.0
66.692559,1.35258,2.6,1009.9,61.0,13.0,17.6,7.0,0.1
66.717819,1.659563,2.8,1009.5,64.0,13.0,17.9,7.0,0.0
66.742515,1.967152,3.0,1008.9,63.0,10.0,18.1,7.0,0.0
66.766643,2.275334,3.1,1008.4,63.0,21.0,17.8,7.0,0.0
66.790203,2.584097,3.1,1008.0,66.0,11.0,18.2,8.0,0.0
66.813193,2.89343,3.1,1007.6,75.0,21.0,18.5,8.0,0.2
66.835611,3.203319,2.3,1007.2,74.0,27.0,18.2,8.0,0.6
66.857455,3.513754,2.0,1006.6,71.0,19.0,17.2,8.0,0.7
66.878724,3.82472,1.9,1006.3,74.0,20.0,14.1,8.0,0.5
66.899415,4.136205,1.8,1006.1,80.0,24.0,13.4,8.0,0.2
66.919529,4.448196,1.8,1005.7,84.0,28.0,13.0,8.0,0.2
66.939063,4.760681,1.8,1005.4,79.0,30.0,13.2,7.0,0.1
66.958015,5.073645,1.8,1004.8,66.0,43.0,13.4,6.0,0.0
66.976384,5.387076,1.6,1004.6,60.0,48.0,13.4,5.0,0.0
66.994169,5.70096,1.4,1004.7,58.0,46.0,13.0,6.0,0.0
67.011368,6.015283,1.0,1004.7,56.0,53.0,11.2,6.0,0.0
67.02798,6.330032,0.9,1004.7,56.0,57.0,11.5,7.0,0.1
67.044005,6.645192,0.6,1004.7,56.0,51.0,10.0,7.0,0.3
67.059439,6.960751,0.8,1004.6,55.0,39.0,10.0,8.0,0.3
67.074283,7.276692,1.1,1004.4,53.0,43.0,10.0,8.0,0.2
67.088535,7.593003,0.9,1004.4,55.0,65.0,7.7,8.0,0.0
67.102194,7.909669,0.4,1004.4,55.0,88.0,6.5,8.0,0.0
67.115259,8.226676,0.4,1004.3,54.0,74.0,5.5,7.0,0.0
67.127729,8.544008,0.6,1004.3,53.0,52.0,5.0,7.0,0.0
67.139602,8.861651,0.8,1004.2,50.0,45.0,5.2,7.0,0.0
67.150879,9.179591,0.8,1004.1,49.0,32.0,5.8,8.0,0.0
67.161558,9.497812,1.0,1003.9,48.0,23.0,5.8,8.0,0.0
67.171638,9.8163,1.1,1003.8,47.0,33.0,6.9,8.0,0.0
67.181119,10.135039,1.0,1003.8,47.0,69.0,7.2,8.0,0.0
67.189999,10.454014,0.8,1003.8,46.0,54.0,6.1,8.0,0.0
67.198279,10.773211,0.9,1003.7,47.0,50.0,5.6,8.0,0.0
67.205957,11.092613,1.0,1003.7,54.0,61.0,6.0,8.0,0.0
67.213032,11.412206,0.9,1003.8,64.0,59.0,4.8,8.0,0.0
67.219505,11.731975,0.6,1003.9,71.0,118.0,2.3,8.0,0.0
67.225375,12.051902,-0.1,1004.1,69.0,168.0,6.5,8.0,0.0
67.23064,12.371974,-0.2,1004.3,67.0,173.0,5.7,7.0,0.0
67.235302,12.692175,-0.1,1004.5,63.0,164.0,5.3,7.0,0.0
67.239358,13.012489,-0.2,1004.7,62.0,153.0,4.2,6.0,0.0
67.24281,13.3329,-0.7,1004.8,61.0,90.0,4.4,6.0,0.0
67.245657,13.653392,-1.0,1004.9,58.0,89.0,4.3,5.0,0.0
67.247898,13.973951,-1.0,1004.9,54.0,90.0,5.4,5.0,0.0
67.249534,14.29456,-1.0,1004.9,50.0,84.0,7.1,5.0,0.0
67.250564,14.615204,-1.5,1005.2,50.0,86.0,6.9,5.0,0.0
